FileBatchCategory,Batch,Day,Hours,Subject
TimeTable,1A53,Saturday,B209,E101
TimeTable,1A54,Saturday,B209,D115
TimeTable,1A65,Saturday,B209,DG/ASL
TimeTable,1A71,Saturday,B209,APC-1/PKC
TimeTable,1A72,Saturday,B209,MB
TimeTable,1A73,Saturday,B209,B209
TimeTable,1A74,Saturday,B209,NJ
TimeTable,1A82,Saturday,B209,F102
TimeTable,1A85,Saturday,B209,F206
TimeTable,1A93,Saturday,B209,B301
TimeTable,1X11,Saturday,B209,ASL/DG
TimeTable,1X12,Saturday,B209,PKC/APC1
TimeTable,1X14,Saturday,B209,B107
TimeTable,1X21,Saturday,B209,B301
TimeTable,1A11,Saturday,B209,UMA302T
TimeTable,1A12,Saturday,B209,UES034T
TimeTable,1A14,Saturday,B209,LAB
TimeTable,1A15,Saturday,B209,LAB
TimeTable,1A16,Saturday,B209,UMA301L
TimeTable,1A23,Saturday,B209,UMA034L
TimeTable,1A28,Saturday,B209,UME517T
TimeTable,1A31,Saturday,B209,UES009L
TimeTable,1A35,Saturday,B209,UMT307L
TimeTable,1A42,Saturday,B209,UCH301L
TimeTable,1A51,Saturday,B209,UBM008L
TimeTable,1A53,Saturday,B209,UCC301L
TimeTable,1A54,Saturday,B209,UCE309L
TimeTable,1A63,Saturday,B209,UCT303P
TimeTable,1A65,Saturday,B209,UES012L
TimeTable,1A74,Saturday,B209,UCS321L
TimeTable,1A82,Saturday,B209,UES012P
TimeTable,1A83,Saturday,B209,UEC612P
TimeTable,1A85,Saturday,B209,UVD302L
TimeTable,1A93,Saturday,B209,UES017L
TimeTable,1X11,Saturday,B209,UEC301L
TimeTable,1X21,Saturday,B209,UEC301T
TimeTable,1X22,Saturday,B209,UMA035P
TimeTable,1X23,Saturday,B209,UMA035P
TimeTable,1X24,Saturday,B209,UES012T
TimeTable,1A11,Saturday,B209,E202
TimeTable,1A12,Saturday,B209,E203
TimeTable,1A14,Saturday,B209,PBK
TimeTable,1A15,Saturday,B209,DBM
TimeTable,1A16,Saturday,B209,T106
TimeTable,1A23,Saturday,B209,F101
TimeTable,1A28,Saturday,B209,F209
TimeTable,1A31,Saturday,B209,F207
TimeTable,1A35,Saturday,B209,E204
TimeTable,1A42,Saturday,B209,F106
TimeTable,1A51,Saturday,B209,E301
TimeTable,FIRST YEAR -A,Saturday,B209,ANP
TimeTable,1A53,Saturday,B209,E101
TimeTable,1A54,Saturday,B209,D115
TimeTable,1A63,Saturday,B209,IS-2
TimeTable,1A65,Saturday,B209,B302
TimeTable,1A74,Saturday,B209,F102
TimeTable,1A82,Saturday,B209,MS-2
TimeTable,1A83,Saturday,B209,C325
TimeTable,1A85,Saturday,B209,F206
TimeTable,1A93,Saturday,B209,F111
TimeTable,1X11,Saturday,B209,B301
TimeTable,1X21,Saturday,B209,B209
TimeTable,1X22,Saturday,B209,NA-1(G203)
TimeTable,1X23,Saturday,B209,NA-2(G204)
TimeTable,1X24,Saturday,B209,B107
TimeTable,1A31,Saturday,B209,UMT404L
TimeTable,1A51,Saturday,B209,UMA017 L
TimeTable,1A54,Saturday,B209,UCE311T
TimeTable,1A63,Saturday,B209,LAB
TimeTable,1A65,Saturday,B209,UEC612L
TimeTable,1A74,Saturday,B209,UEC311 L
TimeTable,1A82,Saturday,B209,LAB
TimeTable,1A83,Saturday,B209,LAB
TimeTable,1X11,Saturday,B209,UNC301L
TimeTable,1X22,Saturday,B209,LAB
TimeTable,1X23,Saturday,B209,LAB
TimeTable,1A31,Saturday,B209,F207
TimeTable,1A51,Saturday,B209,E301
TimeTable,FIRST YEAR -A,Saturday,B209,AKP
TimeTable,1A54,Saturday,B209,D115
TimeTable,1A63,Saturday,B209,RAK
TimeTable,1A65,Saturday,B209,B302
TimeTable,1A74,Saturday,B209,F102
TimeTable,1A82,Saturday,B209,LC-2
TimeTable,1A83,Saturday,B209,AA
TimeTable,1X11,Saturday,B209,B301
TimeTable,1X22,Saturday,B209,RJD
TimeTable,1X23,Saturday,B209,NFO
TimeTable,1A11,Saturday,B209,UTD003L
TimeTable,1A16,Saturday,B209,UTD003L
TimeTable,1A35,Saturday,B209,UTD003 L
TimeTable,1A38,Saturday,B209,UTD003L
TimeTable,1A42,Saturday,B209,UTD003L
TimeTable,1A53,Saturday,B209,UTD003L
TimeTable,1A11,Saturday,B209,LT102
TimeTable,1A16,Saturday,B209,LT102
TimeTable,1A35,Saturday,B209,LT102
TimeTable,1A38,Saturday,B209,LT102
TimeTable,1A42,Saturday,B209,LT102
TimeTable,1A53,Saturday,B209,LT102
TimeTable,1A11,Saturday,B209,VK
TimeTable,1A13,Saturday,B209,UMA028L
TimeTable,1A16,Saturday,B209,VK
TimeTable,1A23,Saturday,B209,UME410P
TimeTable,1A25,Saturday,B209,UME309P *
TimeTable,1A26,Saturday,B209,UME309P *
TimeTable,1A27,Saturday,B209,UMA034P
TimeTable,1A31,Saturday,B209,UMT308 P
TimeTable,1A32,Saturday,B209,UTA030P
TimeTable,1A34,Saturday,B209,UES009T
TimeTable,1A35,Saturday,B209,VK
TimeTable,1A38,Saturday,B209,VK
TimeTable,1A42,Saturday,B209,VK
TimeTable,1A52,Saturday,B209,UBM003P
TimeTable,1A53,Saturday,B209,VK
TimeTable,1A55,Saturday,B209,UMA035 P
TimeTable,1A61,Saturday,B209,UMA035 P
TimeTable,1A62,Saturday,B209,UCT305L
TimeTable,1A82,Saturday,B209,UES012L
TimeTable,1X21,Saturday,B209,UCS321L
TimeTable,1A13,Saturday,B209,E203
TimeTable,TIME TABLE JULY TO C201C  2025,Saturday,B209,SAH
TimeTable,1A23,Saturday,B209,MTX
TimeTable,1A25,Saturday,B209,FM
TimeTable,1A26,Saturday,B209,FM
TimeTable,1A27,Saturday,B209,NA(G203)
TimeTable,1A31,Saturday,B209,SM
TimeTable,1A32,Saturday,B209,B216/EDIA
TimeTable,1A34,Saturday,B209,F207
TimeTable,1A52,Saturday,B209,BIO PROCESS
TimeTable,1A55,Saturday,B209,NA-2(G204)
TimeTable,1A61,Saturday,B209,PG(G201)
TimeTable,1A62,Saturday,B209,E108
TimeTable,1A82,Saturday,B209,F102
TimeTable,1X21,Saturday,B209,B301
TimeTable,1A12,Saturday,B209,UEI408P
TimeTable,1A13,Saturday,B209,UES302L
TimeTable,1A17,Saturday,B209,ULC302T
TimeTable,1A18,Saturday,B209,UMA301T
TimeTable,1A23,Saturday,B209,LAB
TimeTable,1A24,Saturday,B209,UME517T
TimeTable,1A25,Saturday,B209,LAB
TimeTable,1A26,Saturday,B209,LAB
TimeTable,1A27,Saturday,B209,LAB-1
TimeTable,1A31,Saturday,B209,LAB
TimeTable,1A32,Saturday,B209,LAB
TimeTable,1A33,Saturday,B209,UES009T
TimeTable,1A35,Saturday,B209,UMT308L
TimeTable,1A41,Saturday,B209,UCH301T
TimeTable,1A52,Saturday,B209,LAB
TimeTable,1A55,Saturday,B209,LAB
TimeTable,1A61,Saturday,B209,LAB
TimeTable,1A62,Saturday,B209,UCT302L
TimeTable,1A71,Saturday,B209,UES012T
TimeTable,1A75,Saturday,B209,UES012T
TimeTable,1A82,Saturday,B209,UMA035L
TimeTable,1A85,Saturday,B209,UVD301L
TimeTable,1X21,Saturday,B209,UES012L
TimeTable,1A12,Saturday,B209,ANALOG DIGITAL
TimeTable,1A13,Saturday,B209,E203
TimeTable,TIME TABLE JULY TO C201C  2025,Saturday,B209,DBM
TimeTable,1A17,Saturday,B209,E202
TimeTable,1A18,Saturday,B209,B208
TimeTable,1A23,Saturday,B209,DMA
TimeTable,1A24,Saturday,B209,F209
TimeTable,1A25,Saturday,B209,VKH
TimeTable,1A26,Saturday,B209,SRJ
TimeTable,1A27,Saturday,B209,NK
TimeTable,1A31,Saturday,B209,HLB
TimeTable,1A32,Saturday,B209,AMK-1/
TimeTable,1A33,Saturday,B209,F207
TimeTable,FIRST YEAR -A,Saturday,B209,SSK
TimeTable,1A35,Saturday,B209,E208
TimeTable,1A41,Saturday,B209,E201
TimeTable,1A52,Saturday,B209,JM
TimeTable,1A55,Saturday,B209,FM
TimeTable,1A61,Saturday,B209,TA23
TimeTable,1A62,Saturday,B209,E108
TimeTable,1A71,Saturday,B209,B107
TimeTable,1A75,Saturday,B209,E206
TimeTable,1A82,Saturday,B209,F102
TimeTable,1A85,Saturday,B209,F206
TimeTable,1X21,Saturday,B209,B301
TimeTable,1A12,Saturday,UES012T,LAB
TimeTable,1A13,Saturday,UES012T,UEE307T
TimeTable,1A14,Saturday,UES012T,UMA028 P
TimeTable,1A15,Saturday,UES012T,UEE301T
TimeTable,1A17,Saturday,UES012T,ULC301P
TimeTable,1A18,Saturday,UES012T,ULC301P
TimeTable,1A23,Saturday,UES012T,UME517L
TimeTable,1A26,Saturday,UES012T,UES009T
TimeTable,1A27,Saturday,UES012T,UME410P
TimeTable,1A38,Saturday,UES012T,UCH302P
TimeTable,1A41,Saturday,UES012T,UCH503P
TimeTable,1A42,Saturday,UES012T,UCS321P
TimeTable,1A51,Saturday,UES012T,UBM003P
TimeTable,1A54,Saturday,UES012T,UCE312P
TimeTable,1A55,Saturday,UES012T,UCE309P
TimeTable,1A61,Saturday,UES012T,UCE306P
TimeTable,1A62,Saturday,UES012T,UCT303L
TimeTable,1A65,Saturday,UES012T,UMA035P
TimeTable,1A71,Saturday,UES012T,UEC612T
TimeTable,1A72,Saturday,UES012T,UMA035P
TimeTable,1A82,Saturday,UES012T,UES012T
TimeTable,1A83,Saturday,UES012T,UES012P
TimeTable,1A93,Saturday,UES012T,UES012P
TimeTable,1X11,Saturday,UES012T,UEC301P
TimeTable,1X23,Saturday,UES012T,UEC301T
TimeTable,1A12,Saturday,B301,VS
TimeTable,1A13,Saturday,B301,E203
TimeTable,1A14,Saturday,B301,ISD
TimeTable,1A15,Saturday,B301,E202
TimeTable,TIME TABLE JULY TO C201C  2025,Saturday,B301,PBK
TimeTable,1A17,Saturday,B301,BMC
TimeTable,1A18,Saturday,B301,PSS
TimeTable,1A23,Saturday,B301,F101
TimeTable,1A26,Saturday,B301,F209
TimeTable,1A27,Saturday,B301,MTX
TimeTable,1A38,Saturday,B301,WRE
TimeTable,1A41,Saturday,B301,IPA
TimeTable,1A42,Saturday,B301,F106
TimeTable,1A51,Saturday,B301,BIO CHEM
TimeTable,1A54,Saturday,B301,SM
TimeTable,1A55,Saturday,B301,STR
TimeTable,1A61,Saturday,B301,CED/CAD
TimeTable,1A62,Saturday,B301,E108
TimeTable,1A65,Saturday,B301,NA-1(G203)
TimeTable,1A71,Saturday,B301,F206
TimeTable,1A72,Saturday,B301,NA-2(G204)
TimeTable,1A82,Saturday,B301,F103
TimeTable,1A83,Saturday,B301,MS
TimeTable,1A93,Saturday,B301,MS
TimeTable,1X11,Saturday,B301,C212
TimeTable,1X23,Saturday,B301,B303
TimeTable,1A14,Saturday,B301,LAB
TimeTable,1A17,Saturday,B301,LAB
TimeTable,1A18,Saturday,B301,LAB
TimeTable,1A23,Saturday,B301,UME410L
TimeTable,1A27,Saturday,B301,LAB
TimeTable,1A38,Saturday,B301,LAB
TimeTable,1A41,Saturday,B301,LAB
TimeTable,1A42,Saturday,B301,AKU
TimeTable,1A51,Saturday,B301,LAB
TimeTable,1A54,Saturday,B301,LAB
TimeTable,1A55,Saturday,B301,LAB
TimeTable,1A61,Saturday,B301,LAB
TimeTable,1A62,Saturday,B301,UCT304L
TimeTable,1A65,Saturday,B301,LAB
TimeTable,1A71,Saturday,B301,UEC311T
TimeTable,1A72,Saturday,B301,LAB
TimeTable,1A83,Saturday,B301,LAB-1
TimeTable,1A93,Saturday,B301,LAB-1
TimeTable,1X11,Saturday,B301,LAB
TimeTable,1X13,Saturday,B301,UES012T
TimeTable,1A14,Saturday,B301,SAH
TimeTable,1A17,Saturday,B301,ALK
TimeTable,1A18,Saturday,B301,TA10
TimeTable,1A23,Saturday,B301,F101
TimeTable,1A27,Saturday,B301,VPR
TimeTable,1A38,Saturday,B301,RM
TimeTable,1A41,Saturday,B301,LS
TimeTable,1A51,Saturday,B301,DD
TimeTable,1A54,Saturday,B301,RF-1
TimeTable,1A55,Saturday,B301,NEN/RF-7
TimeTable,1A61,Saturday,B301,HSC
TimeTable,1A62,Saturday,B301,E108
TimeTable,1A65,Saturday,B301,TA12
TimeTable,1A71,Saturday,B301,F206
TimeTable,1A72,Saturday,B301,NFO
TimeTable,1A83,Saturday,B301,KUS
TimeTable,1X11,Saturday,B301,RAK
TimeTable,1X13,Saturday,B301,B302
TimeTable,1A65,Saturday,B301,UTA016L
TimeTable,1A93,Saturday,B301,UTA016L
TimeTable,1X11,Saturday,B301,UTA016L
TimeTable,1A65,Saturday,B301,LT102/LT101
TimeTable,1A93,Saturday,B301,LT102/LT101
TimeTable,1X11,Saturday,B301,LT101/LT102
TimeTable,1A11,Saturday,B301,UCS321L
TimeTable,1A23,Saturday,B301,UMA034P
TimeTable,1A24,Saturday,B301,UMA034P
TimeTable,1A33,Saturday,B301,URA302P
TimeTable,1A35,Saturday,B301,UMA034P
TimeTable,1A36,Saturday,B301,UMT308P
TimeTable,1A37,Saturday,B301,UMT307P
TimeTable,1A51,Saturday,B301,UCS321L
TimeTable,1A53,Saturday,B301,UCC302P
TimeTable,1A65,Saturday,B301,UES012P
TimeTable,1A71,Saturday,B301,UMA035P
TimeTable,1A73,Saturday,B301,UEC612P
TimeTable,1X11,Saturday,B301,UES012P
TimeTable,1A11,Saturday,B301,B305
TimeTable,1A23,Saturday,B301,FIST(G307)
TimeTable,1A24,Saturday,B301,PG(G201)
TimeTable,1A33,Saturday,B301,SIMULATION
TimeTable,1A35,Saturday,B301,NA-1(G203)
TimeTable,1A36,Saturday,B301,SM
TimeTable,1A37,Saturday,B301,C-201
TimeTable,1A51,Saturday,B301,B305
TimeTable,1A53,Saturday,B301,STR
TimeTable,1A65,Saturday,B301,MS
TimeTable,1A71,Saturday,B301,NA(G204)
TimeTable,1A73,Saturday,B301,C325
TimeTable,1X11,Saturday,B301,MS
TimeTable,1A11,Saturday,B301,KKG
TimeTable,1A17,Saturday,B301,UMA301T
TimeTable,1A18,Saturday,B301,ULC302T
TimeTable,1A23,Saturday,B301,LAB
TimeTable,1A24,Saturday,B301,LAB
TimeTable,1A26,Saturday,B301,UME410L
TimeTable,1A33,Saturday,B301,LAB
TimeTable,1A35,Saturday,B301,LAB
TimeTable,1A36,Saturday,B301,LAB
TimeTable,1A37,Saturday,B301,LAB
TimeTable,1A38,Saturday,B301,UES012L
TimeTable,1A51,Saturday,B301,KKG
TimeTable,1A53,Saturday,B301,LAB
TimeTable,1A54,Saturday,B301,UMA035L
TimeTable,1A65,Saturday,B301,LAB-2
TimeTable,1A71,Saturday,B301,LAB-2
TimeTable,1A73,Saturday,B301,LAB
TimeTable,1A81,Saturday,B301,UES012T
TimeTable,1X11,Saturday,B301,LAB-1
TimeTable,1X12,Saturday,B301,UES012T
TimeTable,1A17,Saturday,B301,B208
TimeTable,1A18,Saturday,B301,E307
TimeTable,1A23,Saturday,B301,TA24
TimeTable,1A24,Saturday,B301,TA16
TimeTable,1A26,Saturday,B301,F103
TimeTable,1A33,Saturday,B301,GDS
TimeTable,1A35,Saturday,B301,TA20
TimeTable,1A36,Saturday,B301,PNK
TimeTable,1A37,Saturday,B301,MFD
TimeTable,1A38,Saturday,B301,E201
TimeTable,1A53,Saturday,B301,HS/RF6
TimeTable,1A54,Saturday,B301,D115
TimeTable,1A65,Saturday,B301,LC31
TimeTable,1A71,Saturday,B301,TA13
TimeTable,1A73,Saturday,B301,APC8
TimeTable,1A81,Saturday,B301,F102
TimeTable,1X11,Saturday,B301,LC33
TimeTable,1X12,Saturday,B301,B301
TimeTable,1A11,Saturday,UMA035P,UEI408L
TimeTable,1A13,Saturday,UMA035P,UEE307L
TimeTable,1A16,Saturday,UMA035P,ULC301P
TimeTable,1A17,Saturday,UMA035P,UTA030P
TimeTable,1A21,Saturday,UMA035P,ULC301P
TimeTable,1A23,Saturday,UMA035P,UME311T
TimeTable,1A24,Saturday,UMA035P,UME309T
TimeTable,1A26,Saturday,UMA035P,UMA034L
TimeTable,1A31,Saturday,UMA035P,UMT404L
TimeTable,1A35,Saturday,UMA035P,UMT305L
TimeTable,1A38,Saturday,UMA035P,UCH302L
TimeTable,1A42,Saturday,UMA035P,UBT310L
TimeTable,1A53,Saturday,UMA035P,UCC303L
TimeTable,1A54,Saturday,UMA035P,UCE309L
TimeTable,1A65,Saturday,UMA035P,UMA035L
TimeTable,1A74,Saturday,UMA035P,UMA035L
TimeTable,1A82,Saturday,UMA035P,UES012L
TimeTable,1A85,Saturday,UMA035P,UVD301P
TimeTable,1A91,Saturday,UMA035P,UEC612P
TimeTable,1A92,Saturday,UMA035P,UTA016P
TimeTable,1X11,Saturday,UMA035P,UNC303L
TimeTable,1A11,Saturday,NA-1(G203),E202
TimeTable,1A13,Saturday,NA-1(G203),E203
TimeTable,TIME TABLE JULY TO C201C  2025,Saturday,NA-1(G203),NIN
TimeTable,1A16,Saturday,NA-1(G203),ISD
TimeTable,1A17,Saturday,NA-1(G203),B216/EDIA
TimeTable,1A21,Saturday,NA-1(G203),BMC
TimeTable,1A23,Saturday,NA-1(G203),F112
TimeTable,1A24,Saturday,NA-1(G203),F209
TimeTable,1A26,Saturday,NA-1(G203),F103
TimeTable,1A31,Saturday,NA-1(G203),F207
TimeTable,1A35,Saturday,NA-1(G203),E204
TimeTable,1A38,Saturday,NA-1(G203),E201
TimeTable,1A42,Saturday,NA-1(G203),F106
TimeTable,1A53,Saturday,NA-1(G203),E308
TimeTable,1A54,Saturday,NA-1(G203),D115
TimeTable,1A65,Saturday,NA-1(G203),B302
TimeTable,1A74,Saturday,NA-1(G203),F102
TimeTable,1A82,Saturday,NA-1(G203),F105
TimeTable,1A85,Saturday,NA-1(G203),C212
TimeTable,1A91,Saturday,NA-1(G203),C325
TimeTable,1A92,Saturday,NA-1(G203),B204/F313
TimeTable,1X11,Saturday,NA-1(G203),B301
TimeTable,1A11,Saturday,LAB,UEI301L
TimeTable,1A13,Saturday,LAB,UEE301L
TimeTable,1A16,Saturday,LAB,LAB
TimeTable,1A17,Saturday,LAB,LAB
TimeTable,1A21,Saturday,LAB,LAB
TimeTable,1A23,Saturday,LAB,UES009L
TimeTable,1A26,Saturday,LAB,UES009L
TimeTable,1A31,Saturday,LAB,UMT308L
TimeTable,1A35,Saturday,LAB,UMA034L
TimeTable,1A38,Saturday,LAB,UCH305L
TimeTable,1A42,Saturday,LAB,UBT309L
TimeTable,1A51,Saturday,LAB,UBM003L
TimeTable,1A53,Saturday,LAB,UCC301L
TimeTable,1A54,Saturday,LAB,UCE312L
TimeTable,1A63,Saturday,LAB,UCT301T
TimeTable,1A65,Saturday,LAB,UEC311L
TimeTable,1A74,Saturday,LAB,UEC612L
TimeTable,1A82,Saturday,LAB,UCS321L
TimeTable,1A85,Saturday,LAB,LAB
TimeTable,1A91,Saturday,LAB,LAB
TimeTable,1A92,Saturday,LAB,LAB
TimeTable,1A93,Saturday,LAB,UMA035L
TimeTable,1X11,Saturday,LAB,UEC301L
TimeTable,1A11,Friday,TA15,E202
TimeTable,1A13,Friday,TA15,E203
TimeTable,TIME TABLE JULY TO C201C  2025,Friday,TA15,PBK
TimeTable,1A16,Friday,TA15,TA10
TimeTable,1A17,Friday,TA15,AAR/
TimeTable,1A21,Friday,TA15,ALK
TimeTable,1A23,Friday,TA15,F101
TimeTable,1A26,Friday,TA15,F103
TimeTable,1A31,Friday,TA15,F207
TimeTable,1A35,Friday,TA15,E204
TimeTable,1A38,Friday,TA15,E201
TimeTable,1A42,Friday,TA15,F106
TimeTable,1A51,Friday,TA15,E308
TimeTable,FIRST YEAR -A,Friday,TA15,DD
TimeTable,1A53,Friday,TA15,E109
TimeTable,1A54,Friday,TA15,D115
TimeTable,1A63,Friday,TA15,E106
TimeTable,1A65,Friday,TA15,B302
TimeTable,1A74,Friday,TA15,F102
TimeTable,1A82,Friday,TA15,F105
TimeTable,1A85,Friday,TA15,PF-4
TimeTable,1A91,Friday,TA15,SP
TimeTable,1A92,Friday,TA15,DG/APH
TimeTable,1A93,Friday,TA15,B301
TimeTable,1X11,Friday,TA15,B301
TimeTable,1A11,Friday,TA15,UMA302L
TimeTable,1A21,Friday,TA15,UTA030P
TimeTable,1A22,Friday,TA15,UES301P
TimeTable,1A23,Friday,TA15,UME517L
TimeTable,1A26,Friday,TA15,UME309L
TimeTable,1A31,Friday,TA15,UMA034L
TimeTable,1A35,Friday,TA15,UMT308T
TimeTable,1A36,Friday,TA15,UES009T
TimeTable,1A37,Friday,TA15,UMT305T
TimeTable,1A38,Friday,TA15,UCH301L
TimeTable,1A42,Friday,TA15,UCH301L
TimeTable,1A53,Friday,TA15,UCC301P
TimeTable,1A54,Friday,TA15,UCE311L
TimeTable,1A62,Friday,TA15,UCT301L
TimeTable,1A74,Friday,TA15,UES012L
TimeTable,1A82,Friday,TA15,UEC612T
TimeTable,1A83,Friday,TA15,UMA035 P
TimeTable,1A84,Friday,TA15,UES012 P
TimeTable,1A85,Friday,TA15,UVD301L
TimeTable,1A93,Friday,TA15,UES017L
TimeTable,1X12,Friday,TA15,UEC301T
TimeTable,1X21,Friday,TA15,UNC304L
TimeTable,1A11,Friday,TA15,E202
TimeTable,1A21,Friday,TA15,B216/EDIA
TimeTable,1A22,Friday,TA15,ANALOG DIGITAL
TimeTable,1A23,Friday,TA15,F101
TimeTable,1A26,Friday,TA15,F103
TimeTable,1A31,Friday,TA15,F207
TimeTable,1A35,Friday,TA15,F210
TimeTable,1A36,Friday,TA15,E203
TimeTable,1A37,Friday,TA15,F209
TimeTable,1A38,Friday,TA15,E201
TimeTable,1A42,Friday,TA15,F106
TimeTable,1A53,Friday,TA15,SM
TimeTable,1A54,Friday,TA15,D115
TimeTable,1A62,Friday,TA15,E108
TimeTable,1A74,Friday,TA15,F102
TimeTable,1A82,Friday,TA15,B209
TimeTable,1A83,Friday,TA15,NA-2(G204)
TimeTable,1A84,Friday,TA15,MS
TimeTable,1A85,Friday,TA15,F105
TimeTable,1A93,Friday,TA15,F111
TimeTable,1X12,Friday,TA15,B107
TimeTable,1X21,Friday,TA15,B301
TimeTable,1A14,Friday,TA15,UEE301T
TimeTable,1A15,Friday,TA15,UEE307T
TimeTable,1A21,Friday,TA15,LAB
TimeTable,1A22,Friday,TA15,LAB
TimeTable,1A23,Friday,TA15,UME309L
TimeTable,1A26,Friday,TA15,UME311 L
TimeTable,1A31,Friday,TA15,UTA030L
TimeTable,1A38,Friday,TA15,UCH404L
TimeTable,1A53,Friday,TA15,LAB
TimeTable,1A54,Friday,TA15,UCE312 T
TimeTable,1A61,Friday,TA15,UCE311T
TimeTable,1A62,Friday,TA15,UCT303L
TimeTable,1A74,Friday,TA15,UEC311L
TimeTable,1A83,Friday,TA15,LAB
TimeTable,1A84,Friday,TA15,LAB-2
TimeTable,1A85,Friday,TA15,UMA035L
TimeTable,1X21,Friday,TA15,UES012L
TimeTable,1A14,Friday,TA15,E202
TimeTable,1A15,Friday,TA15,E203
TimeTable,TIME TABLE JULY TO C201C  2025,Friday,TA15,NIN
TimeTable,1A21,Friday,TA15,PF3/
TimeTable,1A22,Friday,TA15,SNP
TimeTable,1A23,Friday,TA15,F101
TimeTable,1A26,Friday,TA15,F106
TimeTable,1A31,Friday,TA15,F207
TimeTable,1A38,Friday,TA15,E201
TimeTable,1A53,Friday,TA15,SHR/RF-1
TimeTable,1A54,Friday,TA15,E308
TimeTable,1A61,Friday,TA15,D115
TimeTable,1A62,Friday,TA15,E108
TimeTable,1A74,Friday,TA15,F102
TimeTable,1A83,Friday,TA15,TA12
TimeTable,1A84,Friday,TA15,LC-6
TimeTable,1A85,Friday,TA15,F105
TimeTable,1X21,Friday,TA15,B301
TimeTable,1A16,Friday,UES012P,UMA301L
TimeTable,1A26,Friday,UES012P,UME309T
TimeTable,1A27,Friday,UES012P,UME309P *
TimeTable,1A28,Friday,UES012P,UME309P *
TimeTable,1A31,Friday,UES012P,UTA030P
TimeTable,1A32,Friday,UES012P,UMT308P
TimeTable,1A33,Friday,UES012P,UMT404P
TimeTable,1A35,Friday,UES012P,UMT308L
TimeTable,1A55,Friday,UES012P,UCE306P
TimeTable,1A62,Friday,UES012P,UCT304P
TimeTable,1A65,Friday,UES012P,UCS321L
TimeTable,1A75,Friday,UES012P,UMA035P
TimeTable,1A81,Friday,UES012P,UEC311T
TimeTable,1A93,Friday,UES012P,UES012L
TimeTable,1X11,Friday,UES012P,UES012L
TimeTable,1A16,Friday,MS-1,T106
TimeTable,1A26,Friday,MS-1,F209
TimeTable,1A27,Friday,MS-1,FM
TimeTable,1A28,Friday,MS-1,FM
TimeTable,1A31,Friday,MS-1,B216/EDIA
TimeTable,1A32,Friday,MS-1,SM
TimeTable,1A33,Friday,MS-1,SIMULATION
TimeTable,1A35,Friday,MS-1,E204
TimeTable,1A55,Friday,MS-1,CED/CAD
TimeTable,1A62,Friday,MS-1,HPC
TimeTable,1A65,Friday,MS-1,B302
TimeTable,1A75,Friday,MS-1,NA-1(G203)
TimeTable,1A81,Friday,MS-1,B303
TimeTable,1A93,Friday,MS-1,B301
TimeTable,1X11,Friday,MS-1,B301
TimeTable,1A11,Friday,LAB,UES034L
TimeTable,1A13,Friday,LAB,UEE301P
TimeTable,1A15,Friday,LAB,UMA028P
TimeTable,1A16,Friday,LAB,ULC301L
TimeTable,1A23,Friday,LAB,UME410L
TimeTable,1A27,Friday,LAB,LAB
TimeTable,1A28,Friday,LAB,LAB
TimeTable,1A31,Friday,LAB,LAB
TimeTable,1A32,Friday,LAB,LAB
TimeTable,1A33,Friday,LAB,LAB
TimeTable,1A35,Friday,LAB,UMT304T
TimeTable,1A36,Friday,LAB,UMT308T
TimeTable,1A37,Friday,LAB,UES009T
TimeTable,1A41,Friday,LAB,UCH503T
TimeTable,1A51,Friday,LAB,UBM031L
TimeTable,1A53,Friday,LAB,UMA303L
TimeTable,1A55,Friday,LAB,LAB
TimeTable,1A62,Friday,LAB,LAB
TimeTable,1A65,Friday,LAB,UEC612L
TimeTable,1A75,Friday,LAB,LAB
TimeTable,1A81,Friday,LAB,UEC612T
TimeTable,1A92,Friday,LAB,UVD301T
TimeTable,1X11,Friday,LAB,UCS321L
TimeTable,1A11,Thursday,LC-2,E202
TimeTable,1A13,Thursday,LC-2,ELECTRICAL MACHINE
TimeTable,1A15,Thursday,LC-2,ISD
TimeTable,1A16,Thursday,LC-2,T106
TimeTable,1A23,Thursday,LC-2,F101
TimeTable,1A27,Thursday,LC-2,VKH
TimeTable,1A28,Thursday,LC-2,SRJ
TimeTable,1A31,Thursday,LC-2,AAR/
TimeTable,1A32,Thursday,LC-2,HLB
TimeTable,1A33,Thursday,LC-2,SNK
TimeTable,1A35,Thursday,LC-2,E204
TimeTable,1A36,Thursday,LC-2,F210
TimeTable,1A37,Thursday,LC-2,E206
TimeTable,1A41,Thursday,LC-2,E201
TimeTable,1A51,Thursday,LC-2,E301
TimeTable,FIRST YEAR -A,Thursday,LC-2,SHT
TimeTable,1A53,Thursday,LC-2,E205
TimeTable,1A55,Thursday,LC-2,HSC
TimeTable,1A62,Thursday,LC-2,ATI
TimeTable,1A65,Thursday,LC-2,B302
TimeTable,1A75,Thursday,LC-2,TV
TimeTable,1A81,Thursday,LC-2,B303
TimeTable,1A92,Thursday,LC-2,B107
TimeTable,1X11,Thursday,LC-2,B301
TimeTable,1A11,Thursday,LC-2,UEI301P
TimeTable,1A13,Thursday,LC-2,LAB
TimeTable,1A15,Thursday,LC-2,LAB
TimeTable,1A16,Thursday,LC-2,UES301L
TimeTable,1A23,Thursday,LC-2,UME517T
TimeTable,1A24,Thursday,LC-2,UES009T
TimeTable,1A25,Thursday,LC-2,UES009T
